# 1 Added members to the execution of scenario Entry point for DispatcherForwardTest.testContentCanBeReadViaInputStreamAfterForwardWithoutQuery
Name;Average;N
org.eclipse.jetty.util.ArrayTrie.getBest(java.nio.ByteBuffer,int,int);10236.8;70
org.eclipse.jetty.io.AbstractEndPoint.isOutputShutdown();4113.65;20
org.eclipse.jetty.http.HttpParser.next(java.nio.ByteBuffer);1659.3118881118892;1430
org.eclipse.jetty.http.HttpParser.convertContentLength(java.lang.String);2733.0;20
org.eclipse.jetty.http.HttpVersion.asString();562.35;20
org.eclipse.jetty.util.ByteArrayOutputStream2();479.15;20
org.eclipse.jetty.http.pathmap.ServletPathSpec(java.lang.String);9055.8;20
org.eclipse.jetty.http.HttpParser.$SWITCH_TABLE$org$eclipse$jetty$http$HttpTokens$EndOfContent();1217.6;20
org.eclipse.jetty.servlet.ServletHolder(org.eclipse.jetty.servlet.Source);794.2;10
org.eclipse.jetty.http.HttpParser.$SWITCH_TABLE$org$eclipse$jetty$http$HttpParser$CharState();68.74545454545452;1430
org.eclipse.jetty.util.Utf8StringBuilder(int);685.3;20
org.eclipse.jetty.http.HttpVersion.lookAheadGet(byte[],int,int);2836.75;20
org.eclipse.jetty.http.pathmap.MappedResource.compareTo(org.eclipse.jetty.http.pathmap.MappedResource);8030.3;20
org.eclipse.jetty.util.Utf8Appendable(java.lang.Appendable);763.55;20
org.eclipse.jetty.server.LocalConnector$LocalEndPoint.waitForResponse(boolean,long,java.util.concurrent.TimeUnit);5408200.15;20
org.eclipse.jetty.server.LocalConnector.getResponse(java.lang.String);5933711.15;20
org.eclipse.jetty.util.thread.Locker$Lock();693.8;20
org.eclipse.jetty.http.HttpParser.$SWITCH_TABLE$org$eclipse$jetty$http$HttpHeader();226.37142857142857;70
org.eclipse.jetty.http.HttpParser.quickStart(java.nio.ByteBuffer);43504.45;20
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.messageComplete();660.15;20
org.eclipse.jetty.http.pathmap.PathSpec.getPrefix();608.4;10
org.eclipse.jetty.http.HttpField(org.eclipse.jetty.http.HttpHeader,java.lang.String,java.lang.String);116.96000000000001;50
org.eclipse.jetty.servlet.Source.getOrigin();733.7;10
org.eclipse.jetty.io.AbstractEndPoint.$SWITCH_TABLE$org$eclipse$jetty$io$AbstractEndPoint$State();186.225;80
org.eclipse.jetty.http.pathmap.ServletPathSpec.assertValidServletPathSpec(java.lang.String);1724.25;20
org.eclipse.jetty.servlet.ServletHandler.newServletHolder(org.eclipse.jetty.servlet.Source);42360.0;10
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.headerComplete();698.05;20
org.eclipse.jetty.http.HttpParser.setHeadResponse(boolean);571.8;20
org.eclipse.jetty.http.pathmap.PathMappings();58118.0;10
org.eclipse.jetty.http.HttpField.getName();102.5;70
org.eclipse.jetty.http.HttpParser.parseNext(java.nio.ByteBuffer);677769.7;20
org.eclipse.jetty.util.BufferUtil.isEmpty(java.nio.ByteBuffer);674.0166666666667;60
org.eclipse.jetty.util.ByteArrayOutputStream2.getBuf();453.15;20
org.eclipse.jetty.util.thread.Locker$UnLock.close();9443.775;40
org.eclipse.jetty.http.HttpParser(org.eclipse.jetty.http.HttpParser.ResponseHandler);632.9;20
org.eclipse.jetty.util.thread.Locker$UnLock(org.eclipse.jetty.util.thread.Locker);573.3;20
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.parsedHeader(org.eclipse.jetty.http.HttpField);101.91428571428571;70
org.eclipse.jetty.http.HttpParser(org.eclipse.jetty.http.HttpParser.ResponseHandler,int,org.eclipse.jetty.http.HttpCompliance);16788.95;20
org.eclipse.jetty.io.ByteArrayEndPoint.waitForOutput(long,java.util.concurrent.TimeUnit);4604997.6;20
org.eclipse.jetty.http.HttpParser.parseContent(java.nio.ByteBuffer);28370.8;20
org.eclipse.jetty.http.HttpParser.$SWITCH_TABLE$org$eclipse$jetty$http$HttpParser$State();70.59411764705887;1360
org.eclipse.jetty.http.HttpParser.takeString();411.2714285714286;70
org.eclipse.jetty.servlet.ServletMapping(org.eclipse.jetty.servlet.Source);742.5;10
org.eclipse.jetty.servlet.Holder.$SWITCH_TABLE$org$eclipse$jetty$servlet$Source$Origin();1090.2;10
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.startResponse(org.eclipse.jetty.http.HttpVersion,int,java.lang.String);1678.8;20
org.eclipse.jetty.http.HttpField.getHeader();96.65714285714286;70
org.eclipse.jetty.http.HttpParser.parsedHeader();11394.011111111111;90
org.eclipse.jetty.util.ArrayTrie.getBest(int,byte[],int,int);3525.5611111111116;180
org.eclipse.jetty.http.pathmap.PathSpec();596.65;20
org.eclipse.jetty.http.pathmap.PathMappings.put(org.eclipse.jetty.http.pathmap.PathSpec,java.lang.Object);40428.5;20
org.eclipse.jetty.http.HttpParser.parseHeaders(java.nio.ByteBuffer);458111.95;20
org.eclipse.jetty.http.pathmap.PathSpec.compareTo(org.eclipse.jetty.http.pathmap.PathSpec);1321.6;20
org.eclipse.jetty.util.ArrayTernaryTrie.put(java.lang.String,java.lang.Object);2117.5;10
org.eclipse.jetty.servlet.BaseHolder(org.eclipse.jetty.servlet.Source);642.3;10
org.eclipse.jetty.server.LocalConnector.getResponse(java.lang.String,boolean,long,java.util.concurrent.TimeUnit);5923029.95;20
org.eclipse.jetty.http.HttpParser.setResponseStatus(int);1154.15;20
org.eclipse.jetty.http.HttpField.getValue();110.62857142857143;70
org.eclipse.jetty.http.pathmap.PathMappings.$SWITCH_TABLE$org$eclipse$jetty$http$pathmap$PathSpecGroup();747.05;20
org.eclipse.jetty.http.HttpParser.compliance();4761.35;20
org.eclipse.jetty.http.HttpParser.parseLine(java.nio.ByteBuffer);117423.75;20
org.eclipse.jetty.http.HttpVersion.lookAheadGet(java.nio.ByteBuffer);13824.35;20
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1(org.eclipse.jetty.server.LocalConnector.LocalEndPoint);647.75;20
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.content(java.nio.ByteBuffer);758.55;20
org.eclipse.jetty.io.AbstractEndPoint.isOpen();3443.6;60
org.eclipse.jetty.http.pathmap.MappedResource(org.eclipse.jetty.http.pathmap.PathSpec,java.lang.Object);667.35;20
org.eclipse.jetty.servlet.Holder(org.eclipse.jetty.servlet.Source);13617.7;10
# 36 Added members to the execution of scenario Entry point for ComplianceViolations2616Test.testNoColonHeader_Middle
Name;Average;N
Entry point for ComplianceViolations2616Test.testNoColonHeader_Middle;2.26172833E8;10
12
Name;Average;N
org.eclipse.jetty.util.thread.Locker$UnLock.close();33811.333333333336;30
org.eclipse.jetty.io.AbstractEndPoint$State(java.lang.String,int);711.75;60
org.eclipse.jetty.io.AbstractEndPoint.isOutputShutdown();30147.8;10
org.eclipse.jetty.util.thread.Locker$Lock();510.5;10
org.eclipse.jetty.io.AbstractEndPoint.$SWITCH_TABLE$org$eclipse$jetty$io$AbstractEndPoint$State();16314.985714285713;70
org.eclipse.jetty.io.AbstractEndPoint.close(java.lang.Throwable);25942.2;10
org.eclipse.jetty.io.AbstractEndPoint.isOpen();55028.81999999999;50
org.eclipse.jetty.io.AbstractEndPoint.onOpen();35253.4;10
org.eclipse.jetty.util.thread.Locker$UnLock(org.eclipse.jetty.util.thread.Locker);576.5;10
org.eclipse.jetty.io.AbstractEndPoint.close();77218.9;10
org.eclipse.jetty.io.AbstractEndPoint(org.eclipse.jetty.util.thread.Scheduler);1.20292191E7;10
org.eclipse.jetty.io.AbstractEndPoint$State.values();10543.5;10
# 37 Added members to the execution of scenario Entry point for ErrorPageTest.testGlobalErrorException
Name;Average;N
Entry point for ErrorPageTest.testGlobalErrorException;1.59965158E7;10
59
Name;Average;N
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1(org.eclipse.jetty.server.LocalConnector.LocalEndPoint);694.9;10
org.eclipse.jetty.http.HttpParser.compliance();8242.4;10
org.eclipse.jetty.util.log.StacklessLogging(java.lang.Class[]);103858.3;10
org.eclipse.jetty.util.thread.Locker$UnLock.close();21788.9;20
org.eclipse.jetty.util.thread.Locker$UnLock(org.eclipse.jetty.util.thread.Locker);623.1;10
org.eclipse.jetty.util.log.Log.initialized();1161.7;10
org.eclipse.jetty.http.HttpParser.next(java.nio.ByteBuffer);13994.600000000008;500
org.eclipse.jetty.http.HttpParser.parsedHeader();31476.733333333334;30
org.eclipse.jetty.http.HttpParser.takeString();1691.3666666666666;30
org.eclipse.jetty.http.HttpField.getName();661.55;20
org.eclipse.jetty.http.HttpParser(org.eclipse.jetty.http.HttpParser.ResponseHandler);595.0;10
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.content(java.nio.ByteBuffer);953.4;10
org.eclipse.jetty.http.HttpVersion.asString();669.2;10
org.eclipse.jetty.util.Utf8StringBuilder(int);535.3;10
org.eclipse.jetty.io.AbstractEndPoint.$SWITCH_TABLE$org$eclipse$jetty$io$AbstractEndPoint$State();546.75;40
org.eclipse.jetty.http.HttpParser.$SWITCH_TABLE$org$eclipse$jetty$http$HttpTokens$EndOfContent();716.7;10
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.messageComplete();777.1;10
org.eclipse.jetty.util.log.StdErrLog.setHideStacks(boolean);753.15;20
org.eclipse.jetty.http.HttpField.getValue();617.6;20
org.eclipse.jetty.io.AbstractEndPoint.isOpen();10906.1;30
org.eclipse.jetty.util.ArrayTrie.getBest(java.nio.ByteBuffer,int,int);29933.15;20
org.eclipse.jetty.util.log.StacklessLogging.close();22528.3;10
org.eclipse.jetty.util.ByteArrayOutputStream2.getCount();685.2;20
org.eclipse.jetty.util.log.Log.getLogger(java.lang.String);32922.6;10
org.eclipse.jetty.http.HttpParser.parseContent(java.nio.ByteBuffer);51737.3;10
org.eclipse.jetty.http.HttpParser(org.eclipse.jetty.http.HttpParser.ResponseHandler,int,org.eclipse.jetty.http.HttpCompliance);37311.6;10
org.eclipse.jetty.server.LocalConnector.getResponse(java.lang.String);1.55911452E7;10
org.eclipse.jetty.util.ByteArrayOutputStream2.getBuf();554.4;10
org.eclipse.jetty.http.HttpParser.parseLine(java.nio.ByteBuffer);971180.7;10
org.eclipse.jetty.io.ByteArrayEndPoint.waitForOutput(long,java.util.concurrent.TimeUnit);9039038.1;10
org.eclipse.jetty.util.Utf8Appendable(java.lang.Appendable);620.2;10
org.eclipse.jetty.http.HttpVersion.lookAheadGet(java.nio.ByteBuffer);25139.8;10
org.eclipse.jetty.http.HttpParser.quickStart(java.nio.ByteBuffer);97064.5;10
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.headerComplete();891.5;10
org.eclipse.jetty.util.ArrayTrie.getBest(int,byte[],int,int);9656.175;40
org.eclipse.jetty.util.log.Log.getLogger(java.lang.Class);46771.1;10
org.eclipse.jetty.http.HttpVersion.lookAheadGet(byte[],int,int);2192.1;10
org.eclipse.jetty.util.thread.Locker$Lock();422.2;10
org.eclipse.jetty.http.HttpField.getHeader();604.85;20
org.eclipse.jetty.http.HttpParser.$SWITCH_TABLE$org$eclipse$jetty$http$HttpHeader();666.35;20
org.eclipse.jetty.http.HttpParser.$SWITCH_TABLE$org$eclipse$jetty$http$HttpParser$CharState();518.1140000000003;500
org.eclipse.jetty.io.AbstractEndPoint(org.eclipse.jetty.util.thread.Scheduler);66583.2;10
org.eclipse.jetty.io.AbstractEndPoint.isOutputShutdown();10446.3;10
org.eclipse.jetty.http.HttpParser.parseHeaders(java.nio.ByteBuffer);1361207.8;10
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.startResponse(org.eclipse.jetty.http.HttpVersion,int,java.lang.String);1061.6;10
org.eclipse.jetty.server.LocalConnector.getResponse(java.lang.String,boolean,long,java.util.concurrent.TimeUnit);1.55648873E7;10
org.eclipse.jetty.http.HttpParser.convertContentLength(java.lang.String);11120.3;10
org.eclipse.jetty.util.BufferUtil.isEmpty(java.nio.ByteBuffer);1288.8333333333333;30
org.eclipse.jetty.http.HttpParser.$SWITCH_TABLE$org$eclipse$jetty$http$HttpParser$State();516.0063829787235;470
org.eclipse.jetty.http.HttpParser.setState(org.eclipse.jetty.http.HttpParser.State);616.5769230769231;130
org.eclipse.jetty.http.HttpParser.parseNext(java.nio.ByteBuffer);2560751.1;10
org.eclipse.jetty.util.ByteArrayOutputStream2();520.6;10
org.eclipse.jetty.http.HttpParser.setHeadResponse(boolean);678.2;10
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.parsedHeader(org.eclipse.jetty.http.HttpField);645.45;20
org.eclipse.jetty.util.log.StdErrLog.isHideStacks();634.5;10
org.eclipse.jetty.server.LocalConnector$LocalEndPoint.waitForResponse(boolean,long,java.util.concurrent.TimeUnit);1.23194709E7;10
org.eclipse.jetty.http.HttpField(org.eclipse.jetty.http.HttpHeader,java.lang.String,java.lang.String);805.05;20
org.eclipse.jetty.http.HttpParser.setResponseStatus(int);719.4;10
org.eclipse.jetty.io.AbstractEndPoint.onOpen();12075.1;10
# 38 Added members to the execution of scenario Entry point for AsyncContextTest.testBadExpire
Name;Average;N
Entry point for AsyncContextTest.testBadExpire;1.133490891E8;10
11
Name;Average;N
org.eclipse.jetty.io.AbstractEndPoint.$SWITCH_TABLE$org$eclipse$jetty$io$AbstractEndPoint$State();1387.7;70
org.eclipse.jetty.util.thread.Locker$Lock();604.6;10
org.eclipse.jetty.io.AbstractEndPoint.close(java.lang.Throwable);20711.5;10
org.eclipse.jetty.io.AbstractEndPoint.onOpen();10190.3;10
org.eclipse.jetty.util.thread.Locker$UnLock.close();16306.133333333333;30
org.eclipse.jetty.util.thread.Locker$UnLock(org.eclipse.jetty.util.thread.Locker);616.2;10
org.eclipse.jetty.servlet.AsyncContextTest.readHeader(java.io.BufferedReader);11992.7;10
org.eclipse.jetty.io.AbstractEndPoint.close();45792.2;10
org.eclipse.jetty.io.AbstractEndPoint(org.eclipse.jetty.util.thread.Scheduler);44117.7;10
org.eclipse.jetty.io.AbstractEndPoint.isOutputShutdown();21829.6;10
org.eclipse.jetty.io.AbstractEndPoint.isOpen();14087.16;50
# 39 Added members to the execution of scenario Entry point for AsyncContextTest.testDispatchRequestResponse
Name;Average;N
Entry point for AsyncContextTest.testDispatchRequestResponse;1.70945999E7;10
11
Name;Average;N
org.eclipse.jetty.util.thread.Locker$UnLock(org.eclipse.jetty.util.thread.Locker);559.7;10
org.eclipse.jetty.io.AbstractEndPoint.isOpen();10267.1;50
org.eclipse.jetty.servlet.AsyncContextTest.readHeader(java.io.BufferedReader);4523.6;10
org.eclipse.jetty.io.AbstractEndPoint.onOpen();11929.5;10
org.eclipse.jetty.io.AbstractEndPoint.close(java.lang.Throwable);6949.7;10
org.eclipse.jetty.util.thread.Locker$Lock();511.3;10
org.eclipse.jetty.io.AbstractEndPoint.$SWITCH_TABLE$org$eclipse$jetty$io$AbstractEndPoint$State();968.4285714285713;70
org.eclipse.jetty.io.AbstractEndPoint(org.eclipse.jetty.util.thread.Scheduler);46248.5;10
org.eclipse.jetty.io.AbstractEndPoint.isOutputShutdown();8697.9;10
org.eclipse.jetty.io.AbstractEndPoint.close();14676.9;10
org.eclipse.jetty.util.thread.Locker$UnLock.close();11090.766666666666;30
# 40 Added members to the execution of scenario Entry point for AsyncServletTest.testStartOnTimeoutComplete
Name;Average;N
Entry point for AsyncServletTest.testStartOnTimeoutComplete;2.109687422E8;10
0
# 41 Added members to the execution of scenario Entry point for GzipHandlerTest.testETagGzipHandler
Name;Average;N
Entry point for GzipHandlerTest.testETagGzipHandler;2.349501943E8;10
12
Name;Average;N
org.eclipse.jetty.io.AbstractEndPoint.isOpen();43673.68;50
org.eclipse.jetty.io.AbstractEndPoint.close();94170.6;10
org.eclipse.jetty.util.thread.Locker$UnLock.close();54767.76666666667;30
org.eclipse.jetty.io.AbstractEndPoint$State(java.lang.String,int);927.2166666666665;60
org.eclipse.jetty.util.thread.Locker$Lock();458.9;10
org.eclipse.jetty.io.AbstractEndPoint.$SWITCH_TABLE$org$eclipse$jetty$io$AbstractEndPoint$State();12232.157142857144;70
org.eclipse.jetty.util.thread.Locker$UnLock(org.eclipse.jetty.util.thread.Locker);542.6;10
org.eclipse.jetty.io.AbstractEndPoint(org.eclipse.jetty.util.thread.Scheduler);1.13353781E7;10
org.eclipse.jetty.io.AbstractEndPoint.isOutputShutdown();29578.8;10
org.eclipse.jetty.io.AbstractEndPoint.onOpen();31186.1;10
org.eclipse.jetty.io.AbstractEndPoint$State.values();8828.9;10
org.eclipse.jetty.io.AbstractEndPoint.close(java.lang.Throwable);27932.3;10
# 42 Added members to the execution of scenario Entry point for DefaultServletTest.testListingContextBreakout
Name;Average;N
Entry point for DefaultServletTest.testListingContextBreakout;7.76439574E7;10
68
Name;Average;N
org.eclipse.jetty.http.HttpParser.parseNext(java.nio.ByteBuffer);1111920.6777777774;180
org.eclipse.jetty.servlet.ServletHolder(org.eclipse.jetty.servlet.Source);660.2;10
org.eclipse.jetty.servlet.ServletHandler.newServletHolder(org.eclipse.jetty.servlet.Source);40812.5;10
org.eclipse.jetty.servlet.Source.getOrigin();880.7;10
org.eclipse.jetty.http.pathmap.PathSpec.compareTo(org.eclipse.jetty.http.pathmap.PathSpec);1531.7;10
org.eclipse.jetty.servlet.Holder.$SWITCH_TABLE$org$eclipse$jetty$servlet$Source$Origin();3010.9;10
org.eclipse.jetty.util.thread.Locker$Lock();669.3333333333334;180
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.messageComplete();678.0166666666668;180
org.eclipse.jetty.http.HttpField(org.eclipse.jetty.http.HttpHeader,java.lang.String,java.lang.String);179.92068965517203;580
org.eclipse.jetty.http.HttpParser.setHeadResponse(boolean);640.6555555555556;180
org.eclipse.jetty.http.HttpField.getHeader();226.8184210526316;760
org.eclipse.jetty.io.AbstractEndPoint.isOutputShutdown();5357.285714285714;175
org.eclipse.jetty.server.LocalConnector$LocalEndPoint.waitForResponse(boolean,long,java.util.concurrent.TimeUnit);3672435.1888888883;180
org.eclipse.jetty.io.AbstractEndPoint.isOpen();5135.005555555556;540
org.eclipse.jetty.http.HttpParser.parseLine(java.nio.ByteBuffer);128964.08333333333;180
org.eclipse.jetty.servlet.BaseHolder(org.eclipse.jetty.servlet.Source);578.2;10
org.eclipse.jetty.http.HttpParser.$SWITCH_TABLE$org$eclipse$jetty$http$HttpParser$State();79.3470430107531;14880
org.eclipse.jetty.io.AbstractEndPoint.$SWITCH_TABLE$org$eclipse$jetty$io$AbstractEndPoint$State();291.9258741258739;715
org.eclipse.jetty.http.pathmap.MappedResource(org.eclipse.jetty.http.pathmap.PathSpec,java.lang.Object);622.5;10
org.eclipse.jetty.http.HttpParser.takeString();791.5355263157891;760
org.eclipse.jetty.http.pathmap.PathSpec();514.8;10
org.eclipse.jetty.http.HttpParser.setState(org.eclipse.jetty.http.HttpParser.State);153.56130952380977;3360
org.eclipse.jetty.http.HttpParser.parseHeaders(java.nio.ByteBuffer);878891.6444444446;180
org.eclipse.jetty.http.HttpParser.setResponseStatus(int);981.9;180
org.eclipse.jetty.http.HttpVersion.lookAheadGet(java.nio.ByteBuffer);14595.611111111106;180
org.eclipse.jetty.http.pathmap.MappedResource.compareTo(org.eclipse.jetty.http.pathmap.MappedResource);6986.5;10
org.eclipse.jetty.http.HttpParser.convertContentLength(java.lang.String);1915.4555555555555;180
org.eclipse.jetty.http.HttpParser(org.eclipse.jetty.http.HttpParser.ResponseHandler);643.911111111111;180
org.eclipse.jetty.http.HttpParser.parseContent(java.nio.ByteBuffer);25910.011111111107;180
org.eclipse.jetty.http.pathmap.PathMappings.put(org.eclipse.jetty.http.pathmap.PathSpec,java.lang.Object);29365.2;10
org.eclipse.jetty.http.pathmap.ServletPathSpec.assertValidServletPathSpec(java.lang.String);1425.9;10
org.eclipse.jetty.server.LocalConnector.getResponse(java.lang.String);4171010.9333333336;180
org.eclipse.jetty.http.HttpParser.$SWITCH_TABLE$org$eclipse$jetty$http$HttpHeader();892.5236842105279;760
org.eclipse.jetty.util.ArrayTrie.getBest(java.nio.ByteBuffer,int,int);10359.67763157895;760
org.eclipse.jetty.http.HttpVersion.asString();588.3277777777778;180
org.eclipse.jetty.servlet.ServletMapping(org.eclipse.jetty.servlet.Source);611.1;10
org.eclipse.jetty.util.ByteArrayOutputStream2();516.7388888888888;180
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.headerComplete();778.3277777777779;180
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1(org.eclipse.jetty.server.LocalConnector.LocalEndPoint);693.4166666666667;180
org.eclipse.jetty.http.pathmap.PathMappings.$SWITCH_TABLE$org$eclipse$jetty$http$pathmap$PathSpecGroup();763.3;10
org.eclipse.jetty.util.BufferUtil.isEmpty(java.nio.ByteBuffer);1417.6411214953282;535
org.eclipse.jetty.io.AbstractEndPoint.onOpen();4277.038888888889;180
org.eclipse.jetty.util.thread.Locker$UnLock.close();9688.997222222226;360
org.eclipse.jetty.io.AbstractEndPoint(org.eclipse.jetty.util.thread.Scheduler);25969.961111111108;180
org.eclipse.jetty.http.HttpParser.$SWITCH_TABLE$org$eclipse$jetty$http$HttpTokens$EndOfContent();787.2833333333334;180
org.eclipse.jetty.http.HttpParser.$SWITCH_TABLE$org$eclipse$jetty$http$HttpParser$CharState();77.37346547314618;15640
org.eclipse.jetty.http.HttpField.getName();112.60789473684208;760
org.eclipse.jetty.http.HttpParser.next(java.nio.ByteBuffer);2372.8164961637435;15640
org.eclipse.jetty.util.Utf8StringBuilder(int);749.2722222222221;180
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.content(java.nio.ByteBuffer);912.2055555555555;180
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.parsedHeader(org.eclipse.jetty.http.HttpField);589.2184210526312;760
org.eclipse.jetty.http.HttpVersion.lookAheadGet(byte[],int,int);2436.188888888889;180
org.eclipse.jetty.io.ByteArrayEndPoint.waitForOutput(long,java.util.concurrent.TimeUnit);2387046.2611111114;180
org.eclipse.jetty.http.HttpParser.compliance();49599.52777777769;180
org.eclipse.jetty.http.HttpField.getValue();129.22368421052633;760
org.eclipse.jetty.util.ArrayTrie.getBest(int,byte[],int,int);3216.001648351649;1820
org.eclipse.jetty.http.pathmap.ServletPathSpec(java.lang.String);7355.1;10
org.eclipse.jetty.http.HttpParser(org.eclipse.jetty.http.HttpParser.ResponseHandler,int,org.eclipse.jetty.http.HttpCompliance);18392.5;180
org.eclipse.jetty.util.ByteArrayOutputStream2.getBuf();513.1055555555555;180
org.eclipse.jetty.servlet.Holder(org.eclipse.jetty.servlet.Source);16662.1;10
org.eclipse.jetty.util.ByteArrayOutputStream2.getCount();624.1361111111112;360
org.eclipse.jetty.util.Utf8Appendable(java.lang.Appendable);842.0555555555555;180
org.eclipse.jetty.http.pathmap.PathMappings();45685.9;10
org.eclipse.jetty.http.HttpParser.parsedHeader();14122.767021276604;940
org.eclipse.jetty.http.HttpParser.quickStart(java.nio.ByteBuffer);44699.46666666666;180
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.startResponse(org.eclipse.jetty.http.HttpVersion,int,java.lang.String);1343.8444444444444;180
org.eclipse.jetty.util.thread.Locker$UnLock(org.eclipse.jetty.util.thread.Locker);515.5388888888889;180
org.eclipse.jetty.server.LocalConnector.getResponse(java.lang.String,boolean,long,java.util.concurrent.TimeUnit);4158835.3111111117;180
# 43 Added members to the execution of scenario Entry point for ServletHolderTest.testUnloadableClassName
Name;Average;N
Entry point for ServletHolderTest.testUnloadableClassName;2.092602473E8;10
25
Name;Average;N
org.eclipse.jetty.servlet.ServletHandler.isEnsureDefaultServlet();3164.1;10
org.eclipse.jetty.servlet.Holder(org.eclipse.jetty.servlet.Source);203931.1;20
org.eclipse.jetty.http.pathmap.PathSpecGroup(java.lang.String,int);849.8833333333333;60
org.eclipse.jetty.servlet.BaseHolder(org.eclipse.jetty.servlet.Source);1850.0;20
org.eclipse.jetty.http.pathmap.PathSpec.compareTo(org.eclipse.jetty.http.pathmap.PathSpec);16662.5;10
org.eclipse.jetty.servlet.Source.getOrigin();1613.15;20
org.eclipse.jetty.servlet.Source$Origin.values();8681.9;10
org.eclipse.jetty.http.pathmap.PathMappings.$SWITCH_TABLE$org$eclipse$jetty$http$pathmap$PathSpecGroup();75695.5;10
org.eclipse.jetty.http.pathmap.PathMappings.put(org.eclipse.jetty.http.pathmap.PathSpec,java.lang.Object);1139372.8;10
org.eclipse.jetty.servlet.Holder.$SWITCH_TABLE$org$eclipse$jetty$servlet$Source$Origin();38320.85;20
org.eclipse.jetty.servlet.Source(org.eclipse.jetty.servlet.Source.Origin,java.lang.String);2710.05;20
org.eclipse.jetty.http.pathmap.ServletPathSpec.assertValidServletPathSpec(java.lang.String);10104.5;10
org.eclipse.jetty.servlet.ServletHolder(org.eclipse.jetty.servlet.Source);2936.75;20
org.eclipse.jetty.http.pathmap.MappedResource.compareTo(org.eclipse.jetty.http.pathmap.MappedResource);139877.7;10
org.eclipse.jetty.http.pathmap.PathSpec();2504.5;10
org.eclipse.jetty.util.Loader.getResource(java.lang.String);195224.45;20
org.eclipse.jetty.servlet.Source$Origin(java.lang.String,int);1155.525;40
org.eclipse.jetty.servlet.ServletHandler.isFilterChainsCached();3457.0;10
org.eclipse.jetty.http.pathmap.PathMappings();5030761.7;10
org.eclipse.jetty.servlet.ServletHandler.newServletHolder(org.eclipse.jetty.servlet.Source);77238.5;10
org.eclipse.jetty.http.pathmap.ServletPathSpec(java.lang.String);670447.7;10
org.eclipse.jetty.util.Loader.loadClass(java.lang.String);1646057.8;10
org.eclipse.jetty.http.pathmap.PathSpecGroup.values();8794.5;10
org.eclipse.jetty.servlet.ServletMapping(org.eclipse.jetty.servlet.Source);3696.5;10
org.eclipse.jetty.http.pathmap.MappedResource(org.eclipse.jetty.http.pathmap.PathSpec,java.lang.Object);4552.4;10
# 44 Added members to the execution of scenario Entry point for ServletContextHandlerTest.testReplaceServletHandlerWithServlet
Name;Average;N
Entry point for ServletContextHandlerTest.testReplaceServletHandlerWithServlet;3.09800366E7;10
36
Name;Average;N
org.eclipse.jetty.io.AbstractEndPoint(org.eclipse.jetty.util.thread.Scheduler);28950.3;20
org.eclipse.jetty.servlet.ServletHandler.isFilterChainsCached();768.45;20
org.eclipse.jetty.io.AbstractEndPoint.isOutputShutdown();4982.65;20
org.eclipse.jetty.http.pathmap.MappedResource(org.eclipse.jetty.http.pathmap.PathSpec,java.lang.Object);697.9666666666667;60
org.eclipse.jetty.http.pathmap.PathMappings.$SWITCH_TABLE$org$eclipse$jetty$http$pathmap$PathSpecGroup();653.1166666666666;60
org.eclipse.jetty.io.AbstractEndPoint.close();9714.15;20
org.eclipse.jetty.servlet.ServletHandler.newServletHolder(org.eclipse.jetty.servlet.Source);42884.375;40
org.eclipse.jetty.util.ArrayTernaryTrie.put(java.lang.String,java.lang.Object);35421.4;40
org.eclipse.jetty.servlet.ServletHolder(org.eclipse.jetty.servlet.Source);747.975;40
org.eclipse.jetty.http.pathmap.PathSpec();2089.7833333333333;60
org.eclipse.jetty.http.pathmap.PathSpec.compareTo(org.eclipse.jetty.http.pathmap.PathSpec);1354.7;60
org.eclipse.jetty.servlet.Holder.$SWITCH_TABLE$org$eclipse$jetty$servlet$Source$Origin();931.475;40
org.eclipse.jetty.io.AbstractEndPoint.onOpen();12233.75;20
org.eclipse.jetty.http.pathmap.PathMappings();52453.675;40
org.eclipse.jetty.servlet.BaseHolder(org.eclipse.jetty.servlet.Source);668.075;40
org.eclipse.jetty.servlet.Source.getOrigin();619.375;40
org.eclipse.jetty.util.thread.Locker$UnLock(org.eclipse.jetty.util.thread.Locker);599.05;20
org.eclipse.jetty.servlet.ServletMapping(org.eclipse.jetty.servlet.Source);682.925;40
